295	6
295	16
294	26
291	36
290	47
289	57
288	67
286	77
286	88
309	98
352	108
373	118
366	128
349	138
333	148
318	158
305	168
295	179
287	189
282	199
279	209
277	220
277	230
278	240
281	250
284	260
288	270
293	280
299	290
306	301
312	311
318	321
321	331
323	342
322	352
319	362
315	372
310	382
306	392
302	402
299	412
296	422
293	433
291	443
289	453
288	463
287	474
287	484
288	494
289	504
291	514
294	524
295	534
295	544
293	555
292	565
290	575
289	585
289	595
289	606
286	616
294	626
330	636
367	646
375	656
361	666
344	676
327	687
313	697
301	707
292	717
286	728
281	738
278	748
277	758
277	768
278	778
281	788
284	798
288	808
294	819
300	829
308	839
314	849
319	860
322	870
322	880
320	890
318	900
314	910
309	920
306	930
301	941
298	951
295	961
292	971
290	982
289	992
288	1002
288	1012
289	1022
289	1032
291	1042
293	1052
294	1062
296	1073
294	1083
293	1093
292	1103
291	1114
290	1124
290	1134
288	1144
287	1154
306	1164
351	1174
377	1184
370	1195
353	1205
336	1215
320	1225
307	1235
297	1246
289	1256
283	1266
280	1276
278	1286
278	1296
278	1306
279	1316
283	1327
287	1337
292	1347
299	1357
306	1368
312	1378
317	1388
321	1398
322	1408
322	1418
320	1428
316	1438
312	1448
307	1459
302	1469
299	1479
295	1489
293	1500
291	1510
289	1520
288	1530
288	1540
287	1550
288	1560
289	1570
291	1581
292	1591
294	1601
294	1611
293	1622
291	1632
291	1642
290	1652
289	1662
288	1672
285	1682
297	1692
339	1702
372	1713
373	1723
357	1733
340	1743
323	1754
309	1764
298	1774
290	1784
284	1794
280	1804
278	1814
276	1824
277	1835
279	1845
281	1855
284	1865
290	1875
296	1886
304	1896
311	1906
318	1916
321	1926
324	1936
323	1946
320	1956
317	1967
312	1977
308	1987
304	1997
299	2008
297	2018
294	2028
291	2038
289	2048
287	2058
287	2068
287	2078
288	2088
289	2099
291	2109
292	2119
293	2129
293	2140
292	2150
291	2160
290	2170
289	2180
288	2190
288	2200
285	2210
299	2221
342	2231
370	2241
365	2251
348	2262
332	2272
317	2282
304	2292
296	2302
289	2312
284	2322
281	2332
280	2342
279	2353
280	2363
282	2373
284	2383
289	2394
294	2404
301	2414
309	2424
316	2434
322	2444
326	2454
327	2464
327	2475
323	2485
319	2495
314	2505
308	2515
304	2526
300	2536
296	2546
292	2556
290	2566
288	2576
287	2586
287	2596
287	2607
288	2617
289	2627
290	2637
292	2648
292	2658
291	2668
289	2678
288	2688
288	2698
288	2708
287	2718
285	2728
290	2739
322	2749
361	2759
365	2769
351	2780
334	2790
319	2800
307	2810
298	2820
290	2830
284	2840
281	2850
279	2861
279	2871
280	2881
281	2891
284	2902
287	2912
291	2922
297	2932
304	2942
311	2952
318	2962
323	2972
325	2982
325	2993
323	3003
319	3013
315	3023
310	3034
306	3044
302	3054
298	3064
295	3074
292	3084
290	3094
288	3104
288	3115
288	3125
289	3135
289	3145
291	3155
293	3166
293	3176
