309	13666
301	13676
295	13686
291	13696
287	13706
286	13716
285	13726
285	13736
286	13747
287	13757
289	13767
292	13777
295	13788
299	13798
304	13808
310	13818
315	13828
321	13838
325	13848
327	13858
327	13869
325	13879
320	13889
313	13899
306	13910
300	13920
294	13930
290	13940
286	13950
285	13960
283	13970
282	13980
282	13990
282	14001
283	14011
283	14021
283	14031
284	14042
285	14052
285	14062
286	14072
287	14082
287	14092
288	14102
289	14112
290	14123
292	14133
294	14143
295	14153
298	14163
300	14174
301	14184
302	14194
302	14204
301	14214
299	14224
298	14234
297	14244
296	14255
295	14265
293	14275
299	14285
329	14296
367	14306
377	14316
369	14326
354	14336
338	14346
323	14356
312	14366
302	14376
295	14387
289	14397
286	14407
284	14417
283	14428
283	14438
283	14448
285	14458
286	14468
289	14478
293	14488
297	14498
302	14509
308	14519
314	14529
320	14539
324	14550
326	14560
326	14570
323	14580
318	14590
313	14600
306	14610
299	14620
293	14630
289	14641
286	14651
284	14661
283	14671
282	14682
282	14692
282	14702
282	14712
282	14722
283	14732
283	14742
284	14752
285	14763
286	14773
286	14783
287	14793
288	14803
289	14814
291	14824
293	14834
295	14844
297	14854
299	14864
301	14874
302	14884
302	14895
301	14905
300	14915
298	14925
297	14936
296	14946
296	14956
294	14966
295	14976
315	14986
355	14996
379	15006
376	15016
361	15027
344	15037
329	15047
316	15057
305	15068
297	15078
291	15088
287	15098
284	15108
283	15118
282	15128
282	15138
283	15149
285	15159
287	15169
291	15179
295	15190
300	15200
306	15210
312	15220
317	15230
322	15240
325	15250
326	15260
325	15270
320	15281
314	15291
307	15301
301	15311
295	15322
290	15332
287	15342
285	15352
283	15362
282	15372
282	15382
282	15392
282	15403
283	15413
283	15423
284	15433
284	15443
285	15454
286	15464
286	15474
287	15484
288	15494
289	15504
290	15514
292	15524
294	15535
296	15545
298	15555
300	15565
302	15576
303	15586
302	15596
302	15606
300	15616
299	15626
298	15636
297	15646
296	15656
294	15667
296	15677
318	15687
358	15697
380	15708
376	15718
361	15728
344	15738
330	15748
317	15758
306	15768
298	15778
292	15789
287	15799
284	15809
283	15819
282	15830
282	15840
283	15850
285	15860
288	15870
291	15880
295	15890
300	15900
306	15910
312	15921
317	15931
322	15941
325	15951
326	15962
324	15972
320	15982
314	15992
308	16002
301	16012
295	16022
291	16032
287	16043
285	16053
284	16063
283	16073
282	16083
283	16094
283	16104
283	16114
284	16124
284	16134
285	16144
286	16154
286	16164
287	16175
288	16185
289	16195
290	16205
290	16216
291	16226
293	16236
295	16246
297	16256
299	16266
301	16276
303	16286
304	16296
304	16307
303	16317
302	16327
300	16337
299	16348
298	16358
297	16368
296	16378
296	16388
314	16398
353	16408
380	16418
378	16429
365	16439
347	16449
332	16459
318	16470
307	16480
299	16490
292	16500
288	16510
285	16520
283	16530
283	16540
283	16550
284	16561
286	16571
288	16581
291	16591
295	16602
300	16612
306	16622
312	16632
317	16642
321	16652
325	16662
326	16672
325	16683
321	16693
316	16703
309	16713
302	16723
297	16734
292	16744
289	16754
286	16764
285	16774
284	16784
284	16794
284	16804
284	16815
284	16825
284	16835
285	16845
285	16856
286	16866
287	16876
287	16886
288	16896
288	16906
289	16916
290	16926
291	16936
292	16947
294	16957
296	16967
298	16977
300	16988
302	16998
304	17008
304	17018
303	17028
302	17038
301	17048
299	17058
298	17069
297	17079
297	17089
294	17099
302	17110
335	17120
371	17130
379	17140
370	17150
354	17160
337	17170
323	17180
311	17190
302	17201
295	17211
289	17221
286	17231
283	17242
282	17252
282	17262
282	17272
284	17282
285	17292
288	17302
292	17312
296	17323
302	17333
308	17343
313	17353
319	17363
322	17374
325	17384
325	17394
322	17404
317	17414
311	17424
304	17434
298	17444
293	17455
288	17465
285	17475
283	17485
282	17496
281	17506
281	17516
281	17526
282	17536
282	17546
283	17556
283	17566
284	17576
284	17587
285	17597
285	17607
286	17617
287	17628
288	17638
289	17648
290	17658
292	17668
294	17678
296	17688
299	17698
301	17709
302	17719
302	17729
301	17739
300	17750
298	17760
297	17770
296	17780
296	17790
294	17800
294	17810
312	17820
350	17830
371	17841
364	17851
348	17861
333	17871
320	17882
310	17892
302	17902
296	17912
292	17922
289	17932
287	17942
286	17952
286	17963
287	17973
288	17983
289	17993
291	18003
295	18014
298	18024
303	18034
309	18044
314	18054
320	18064
324	18074
327	18084
327	18095
326	18105
322	18115
316	18125
309	18136
302	18146
296	18156
292	18166
289	18176
286	18186
285	18196
284	18206
283	18216
284	18227
284	18237
284	18247
284	18257
284	18268
285	18278
286	18288
287	18298
287	18308
288	18318
289	18328
289	18338
290	18349
291	18359
294	18369
296	18379
297	18390
299	18400
302	18410
303	18420
304	18430
303	18440
302	18450
300	18460
299	18470
298	18481
297	18491
296	18501
295	18511
304	18522
333	18532
363	18542
363	18552
352	18562
335	18572
323	18582
313	18592
305	18603
299	18613
294	18623
291	18633
289	18643
288	18654
288	18664
288	18674
290	18684
291	18694
293	18704
295	18714
299	18724
303	18735
308	18745
314	18755
319	18765
323	18776
327	18786
328	18796
327	18806
325	18816
320	18826
314	18836
307	18846
301	18856
296	18867
292	18877
289	18887
287	18897
286	18908
286	18918
286	18928
286	18938
286	18948
287	18958
287	18968
288	18978
288	18989
289	18999
290	19009
290	19019
291	19030
292	19040
292	19050
293	19060
294	19070
295	19080
298	19090
299	19100
301	19110
303	19121
305	19131
306	19141
305	19151
304	19162
302	19172
301	19182
300	19192
299	19202
298	19212
296	19222
301	19232
324	19243
359	19253
369	19263
358	19273
343	19283
329	19294
318	19304
308	19314
301	19324
296	19334
292	19344
290	19354
288	19364
288	19375
288	19385
288	19395
290	19405
291	19416
294	19426
297	19436
301	19446
305	19456
311	19466
317	19476
321	19486
325	19496
327	19507
327	19517
325	19527
321	19537
315	19548
309	19558
302	19568
296	19578
293	19588
289	19598
287	19608
285	19618
284	19629
285	19639
285	19649
285	19659
285	19670
286	19680
286	19690
286	19700
287	19710
288	19720
288	19730
289	19740
290	19750
291	19761
291	19771
292	19781
293	19791
295	19802
297	19812
298	19822
301	19832
303	19842
304	19852
304	19862
304	19872
303	19883
302	19893
300	19903
299	19913
298	19923
298	19934
296	19944
300	19954
325	19964
358	19974
374	19984
366	19994
351	20004
336	20015
323	20025
312	20035
303	20045
296	20056
291	20066
288	20076
286	20086
285	20096
285	20106
285	20116
286	20126
288	20136
291	20147
293	20157
297	20167
302	20177
308	20188
314	20198
319	20208
323	20218
325	20228
326	20238
325	20248
321	20258
315	20269
308	20279
302	20289
296	20299
291	20310
288	20320
286	20330
284	20340
283	20350
283	20360
283	20370
283	20380
283	20390
284	20401
284	20411
285	20421
285	20431
286	20442
286	20452
287	20462
288	20472
289	20482
290	20492
290	20502
291	20512
292	20523
294	20533
296	20543
298	20553
300	20563
302	20574
304	20584
305	20594
304	20604
304	20614
303	20624
301	20634
300	20644
299	20655
298	20665
297	20675
296	20685
313	20696
351	20706
377	20716
374	20726
362	20736
345	20746
330	20756
317	20766
307	20776
299	20787
293	20797
289	20807
286	20817
284	20828
283	20838
284	20848
285	20858
286	20868
289	20878
292	20888
295	20898
300	20909
305	20919
311	20929
317	20939
321	20950
325	20960
326	20970
326	20980
322	20990
318	21000
311	21010
304	21020
298	21030
293	21041
289	21051
286	21061
284	21071
283	21082
282	21092
282	21102
282	21112
282	21122
282	21132
283	21142
283	21152
284	21163
285	21173
285	21183
286	21193
287	21203
288	21214
289	21224
290	21234
291	21244
292	21254
294	21264
296	21274
298	21284
301	21295
303	21305
303	21315
303	21325
302	21336
301	21346
299	21356
298	21366
298	21376
297	21386
295	21396
295	21406
312	21416
351	21427
378	21437
376	21447
362	21457
345	21468
330	21478
317	21488
306	21498
299	21508
292	21518
288	21528
285	21538
283	21549
283	21559
283	21569
284	21579
286	21590
288	21600
291	21610
295	21620
300	21630
305	21640
310	21650
316	21660
320	21670
324	21681
326	21691
324	21701
321	21711
316	21722
309	21732
302	21742
296	21752
292	21762
288	21772
285	21782
283	21792
282	21803
282	21813
282	21823
282	21833
282	21843
282	21854
283	21864
283	21874
284	21884
285	21894
285	21904
286	21914
287	21924
288	21935
289	21945
289	21955
290	21965
291	21976
293	21986
296	21996
297	22006
299	22016
301	22026
303	22036
303	22046
302	22056
301	22067
300	22077
298	22087
297	22097
296	22108
295	22118
293	22128
305	22138
335	22148
369	22158
372	22168
361	22178
344	22189
329	22199
317	22209
307	22219
299	22230
293	22240
288	22250
286	22260
284	22270
283	22280
284	22290
285	22300
286	22310
288	22321
291	22331
295	22341
299	22351
304	22362
310	22372
316	22382
321	22392
324	22402
326	22412
326	22422
324	22432
319	22443
312	22453
306	22463
299	22473
294	22483
289	22494
286	22504
284	22514
283	22524
283	22534
282	22544
282	22554
282	22564
282	22575
283	22585
283	22595
284	22605
285	22616
285	22626
286	22636
287	22646
288	22656
288	22666
290	22676
292	22686
294	22696
295	22707
298	22717
300	22727
301	22737
302	22748
301	22758
300	22768
299	22778
297	22788
296	22798
296	22808
295	22818
293	22829
302	22839
333	22849
365	22859
366	22870
352	22880
335	22890
323	22900
312	22910
