302	754871
302	754881
303	754891
303	754902
303	754912
303	754922
304	754932
304	754942
304	754952
305	754962
305	754972
305	754982
305	754993
305	755003
305	755013
305	755023
305	755034
305	755044
305	755054
305	755064
305	755074
304	755084
304	755094
305	755104
309	755115
312	755125
314	755135
315	755145
315	755155
312	755166
310	755176
307	755186
305	755196
304	755206
303	755216
302	755226
302	755236
304	755247
316	755257
354	755267
409	755277
450	755288
453	755298
420	755308
386	755318
360	755328
335	755338
315	755348
299	755358
286	755368
277	755379
270	755389
266	755399
263	755409
262	755420
262	755430
263	755440
266	755450
268	755460
272	755470
277	755480
284	755490
291	755501
298	755511
305	755521
310	755531
314	755542
316	755552
314	755562
310	755572
306	755582
301	755592
297	755602
293	755612
290	755622
288	755633
286	755643
286	755653
285	755663
285	755674
286	755684
286	755694
287	755704
288	755714
288	755724
289	755734
289	755744
289	755755
290	755765
289	755775
290	755785
290	755795
291	755806
291	755816
292	755826
292	755836
293	755846
294	755856
294	755866
295	755876
296	755887
297	755897
297	755907
298	755917
298	755928
298	755938
299	755948
300	755958
301	755968
301	755978
302	755988
302	755998
302	756008
303	756019
303	756029
303	756039
303	756049
303	756060
303	756070
303	756080
303	756090
303	756100
303	756110
303	756120
304	756130
304	756141
304	756151
304	756161
304	756171
303	756182
303	756192
306	756202
310	756212
313	756222
314	756232
315	756242
312	756252
310	756262
308	756273
306	756283
304	756293
302	756303
302	756314
300	756324
302	756334
309	756344
337	756354
391	756364
440	756374
454	756384
427	756395
390	756405
361	756415
337	756425
317	756435
300	756446
288	756456
278	756466
271	756476
267	756486
264	756496
263	756506
263	756516
264	756527
267	756537
270	756547
274	756557
280	756568
286	756578
294	756588
302	756598
308	756608
314	756618
319	756628
320	756638
318	756648
313	756659
308	756669
301	756679
296	756689
291	756700
287	756710
285	756720
283	756730
283	756740
283	756750
283	756760
284	756770
285	756781
286	756791
287	756801
288	756811
289	756822
289	756832
290	756842
291	756852
291	756862
292	756872
292	756882
292	756892
293	756902
293	756913
294	756923
295	756933
295	756943
296	756954
296	756964
297	756974
298	756984
298	756994
299	757004
299	757014
299	757024
300	757035
300	757045
301	757055
301	757065
301	757075
302	757086
302	757096
302	757106
302	757116
302	757126
302	757136
303	757146
308	757156
311	757167
314	757177
315	757187
314	757197
311	757208
309	757218
307	757228
305	757238
304	757248
302	757258
301	757268
301	757278
303	757288
319	757299
362	757309
418	757319
451	757329
444	757340
407	757350
375	757360
348	757370
328	757380
309	757390
294	757400
283	757410
275	757421
269	757431
265	757441
263	757451
263	757462
263	757472
264	757482
267	757492
271	757502
275	757512
281	757522
288	757532
295	757542
303	757553
309	757563
315	757573
317	757583
317	757594
313	757604
308	757614
302	757624
297	757634
292	757644
289	757654
286	757664
284	757675
283	757685
283	757695
283	757705
284	757715
284	757726
285	757736
287	757746
288	757756
289	757766
290	757776
290	757786
291	757796
292	757807
292	757817
292	757827
293	757837
293	757848
294	757858
294	757868
295	757878
296	757888
296	757898
297	757908
297	757918
298	757928
299	757939
299	757949
300	757959
300	757969
301	757980
301	757990
302	758000
302	758010
302	758020
303	758030
303	758040
303	758050
303	758061
303	758071
303	758081
303	758091
302	758102
302	758112
303	758122
303	758132
304	758142
303	758152
303	758162
304	758172
304	758182
305	758193
305	758203
